16.448778386229 1.0478
16.948778386229 0.913032
17.448778386229 0.337841
17.948778386229 1.50919
18.448778386229 2.85316
18.948778386229 1.75586
19.448778386229 1.24034
19.949162386228 2.5919
20.449162386228 2.12378
20.949162386228 1.28909
21.449226386227 0.888203
21.949226386227 1.20542
22.449226386227 0.936767
22.949226386227 1.1432
23.449226386227 2.75583
23.950250386225 1.88106
24.450954386224 1.92476
24.950954386224 2.25379
25.450954386224 1.90587
25.950954386224 0.673077
26.450954386224 1.2213
26.950954386224 1.55745
27.450954386224 0.844593
27.951338386223 1.5823
28.451722386222 3.05165
28.952106386221 1.29227
29.889638292628 1.31062
30.389638292628 1.63921
30.889638292628 1.30621
31.389638292628 0.313672
31.889638292628 0.348581
32.389638292628 0.73069
32.389638292628 0.983685
33.067249095958 0.528292
33.567249095958 1.38496
34.067953095957 1.71202
34.567953095957 0.977113
35.067953095957 2.00061
35.567953095957 0.828149
36.067953095957 0.745968
36.567953095957 0.981606
37.50004741517 1.99986
38.00004741517 0.888731
38.50004741517 0.484634
39.00004741517 1.49918
39.50004741517 3.08653
40.00004741517 1.24739
40.50004741517 0.848725
41.000111415169 0.685167
41.500111415169 1.79593
42.000495415168 5.54467
42.501199415167 3.27863
43.001199415167 1.55659
43.501199415167 1.57782
44.001263415166 0.587603
44.501263415166 1.70151
45.001263415166 0.717379
45.501263415166 0.842219
46.001263415166 1.74263
46.501263415166 0.90154
47.002287415164 2.87909
47.503311415162 2.49145
48.003311415162 1.77127
48.503311415162 0.528562
49.003311415162 0.0570024
49.503311415162 3.11702
50.004015415161 0.61848
50.504015415161 1.7725
51.004015415161 1.33365
51.504015415161 0.707051
52.50439941516 0.564892
53.00439941516 1.32113
53.50439941516 1.57891
54.005103415159 0.506697
54.505103415159 1.22994
55.005487415158 0.827299
55.505487415158 0.744239
56.006511415156 1.27724
56.507215415155 2.02646
57.007919415154 2.68407
57.508943415152 1.20535
58.009647415151 2.26887
58.510671415149 0.718334
59.011055415148 0.810069
59.511055415148 0.227951
60.011055415148 1.28548
60.511055415148 4.9588
61.011055415148 1.89693
61.511055415148 1.18357
62.011055415148 1.19607
62.511055415148 2.45552
63.011439415147 1.87181
63.511439415147 0.420307
64.011439415147 1.13527
65.011439415147 2.03774
65.511439415147 0.138536
66.011439415147 1.85174
66.511503415146 1.11102
67.011503415146 0.838995
67.511503415146 1.14004
68.011503415146 1.06973
68.511503415146 0.964465
69.011503415146 1.77646
69.512527415144 0.657848
70.049167645138 1.66363
70.549167645138 0.692876
71.049871645137 0.767766
71.549871645137 1.31473
72.049871645137 0.81834
72.549871645137 0.997616
73.049871645137 1.82108
73.549871645137 1.75965
74.049167645138 0.924836
74.549871645137 1.10389
75.049871645137 1.06484
75.549871645137 0.919832
76.050255645136 1.38994
76.550255645136 4.98816
77.050255645136 4.57554
77.550255645136 3.03756
78.050255645136 1.69044
78.550255645136 1.25751
79.050255645136 1.31555
79.551279645134 1.69729
80.051279645134 1.36615
80.551663645133 1.37648
81.051663645133 1.86653
81.551663645133 2.16083
82.051663645133 0.874751
